Creativity,Openness to Diverse Cultures,Artistic Interests,Reliability,Attention to Detail,Sociability,Energy Levels,Assertiveness,Compassion,Cooperation,Trust in Others,Altruism,Modesty,Stress Management,Anxiety Levels,Mood Swings,Smoking and Drinking Habits,Cultural Values,LifeStyle Compatibility Score,Interest Match Score,Communication Compatibility,Interaction Potential,Environmental Preference,Core Values Score,Social Engagement Score,Responsibility Score,Openness to Experience Score,Emotional Intelligence Score,Score,Personal Traits and Habits Category_High,Personal Traits and Habits Category_Low,Personal Traits and Habits Category_Medium,Lifestyle and Cultural Preferences Category_High,Lifestyle and Cultural Preferences Category_Low,Lifestyle and Cultural Preferences Category_Medium,max_similarity,mean_top_k_similarity,is_compatible
1,1,5,1,1,4,4,4,1,4,4,1,3,1,4,5,5,4,3.6,3.0,3.2,2.333333333333333,3.0,3.0,3.666666666666667,1.333333333333333,3.0,3.0,2.913333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9549971713065893,True
4,2,5,4,4,5,3,5,4,2,2,4,5,2,3,4,3,5,3.4,3.333333333333333,3.4,3.666666666666667,3.0,3.0,4.0,2.333333333333333,4.0,3.5,3.363333333333332,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9811048978903619,True
3,2,3,2,1,4,3,5,4,3,3,4,4,1,3,4,3,5,3.4,3.166666666666667,3.0,3.333333333333333,4.5,3.0,2.666666666666667,2.666666666666667,3.0,3.0,3.173333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9845896697974622,True
2,4,3,3,2,4,2,5,4,4,4,3,4,1,2,5,4,4,3.6,3.166666666666667,3.0,3.333333333333333,4.0,3.0,3.0,4.666666666666667,3.0,3.5,3.426666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9890286377491556,True
3,3,4,4,3,4,3,4,3,2,2,2,2,1,1,5,4,3,3.4,3.833333333333333,3.2,2.666666666666667,4.0,3.0,3.333333333333333,2.666666666666667,3.5,3.0,3.26,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9893981402672123,True
1,4,2,2,1,3,2,5,2,2,2,2,5,4,2,4,2,5,3.0,3.666666666666667,3.6,3.333333333333333,3.5,3.0,2.666666666666667,3.333333333333333,3.0,4.0,3.31,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9742783396179137,True
2,3,5,5,3,2,5,3,1,1,1,1,1,1,1,5,4,4,3.6,2.666666666666667,3.4,2.666666666666667,3.0,3.5,3.0,2.666666666666667,3.5,3.0,3.1,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9831213796725541,True
3,3,4,4,4,3,3,4,3,2,2,2,1,4,1,5,4,1,4.0,3.166666666666667,3.0,2.666666666666667,4.0,2.5,3.0,2.333333333333333,3.0,3.0,3.066666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9844904387301192,True
3,4,5,3,4,1,3,2,2,1,2,2,4,1,2,5,4,4,4.0,2.833333333333333,3.2,2.666666666666667,4.0,3.0,3.333333333333333,2.666666666666667,3.0,2.5,3.12,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.97737757381735,True
3,4,4,2,2,4,3,4,2,5,4,5,4,1,2,4,3,4,3.2,3.333333333333333,2.4,2.666666666666667,3.0,3.0,1.666666666666667,2.666666666666667,3.0,3.0,2.793333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9801426047079783,True
2,5,2,2,2,4,4,4,4,2,2,2,1,2,1,5,4,2,3.8,3.666666666666667,2.6,3.666666666666667,4.0,3.5,1.666666666666667,5.0,4.0,4.5,3.640000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9809979114134455,True
2,2,4,4,2,3,3,4,4,4,3,3,3,1,1,4,4,2,3.6,3.0,3.2,3.333333333333333,3.0,3.0,3.0,3.0,2.5,3.0,3.063333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9861538662877811,True
4,2,3,3,4,4,4,5,4,3,2,3,4,1,1,4,4,5,3.6,3.166666666666667,3.2,3.333333333333333,3.5,2.5,4.0,2.666666666666667,3.5,3.0,3.246666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9834413292385836,True
4,2,4,5,5,3,3,4,3,3,3,4,4,1,2,4,3,5,3.0,3.166666666666667,3.6,3.666666666666667,3.5,2.5,3.333333333333333,2.333333333333333,2.5,3.5,3.109999999999999,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9851831437014053,True
1,4,1,1,2,5,5,5,3,4,3,4,4,2,1,3,3,4,3.4,3.166666666666667,3.6,3.333333333333333,3.5,2.5,4.0,4.666666666666667,3.0,3.0,3.416666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9823329583712317,True
2,4,5,3,2,1,5,2,1,1,1,1,1,1,2,5,5,3,3.4,3.333333333333333,2.6,3.0,4.0,4.0,3.333333333333333,2.666666666666667,3.5,3.0,3.283333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9834355643117603,True
1,4,4,1,1,4,3,4,3,3,3,3,4,2,4,4,3,4,4.2,3.333333333333333,3.2,2.0,4.5,3.0,3.333333333333333,3.666666666666667,4.0,3.5,3.473333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9828527925228198,True
4,3,3,4,3,5,1,5,5,5,5,5,4,5,4,3,4,5,3.0,3.166666666666667,3.0,3.333333333333333,3.5,2.0,3.0,3.666666666666667,2.0,3.0,2.966666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9838313472985533,True
4,3,5,4,2,4,4,4,3,2,2,2,2,1,1,5,5,4,3.6,3.166666666666667,3.2,3.0,3.0,3.5,3.0,2.666666666666667,3.0,3.0,3.113333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9874123001534238,True
3,3,3,4,3,4,4,4,3,2,2,1,1,1,1,3,5,3,3.6,3.5,3.0,3.0,4.0,2.5,3.666666666666667,2.333333333333333,4.0,3.5,3.31,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9820366130532534,True
2,3,3,4,2,0,5,5,4,2,0,1,3,1,1,4,4,3,3.6,3.0,3.2,2.666666666666667,3.5,3.0,2.666666666666667,3.0,3.0,3.0,3.063333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9660134079888361,True
2,4,4,2,2,5,1,5,5,4,5,5,3,3,4,4,3,4,3.4,2.833333333333333,4.2,2.666666666666667,4.0,3.0,3.333333333333333,3.0,3.5,2.5,3.243333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999997,0.98343624185133,True
1,5,1,1,5,5,1,5,5,5,5,5,5,4,1,5,5,1,5.0,3.0,3.4,4.0,1.0,4.5,3.666666666666667,3.666666666666667,1.0,2.0,3.123333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.963384399121835,True
3,2,4,3,4,2,5,1,2,2,1,2,2,2,2,3,3,3,2.2,3.333333333333333,3.2,3.333333333333333,3.5,3.5,3.333333333333333,2.0,3.0,2.5,2.99,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999998,0.9825647994909789,True
2,4,2,1,2,4,2,5,2,2,2,4,3,2,2,3,3,5,4.0,3.0,3.4,3.666666666666667,4.0,2.5,3.0,4.333333333333333,3.0,3.5,3.44,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.980756350166619,True
1,4,3,2,2,2,4,4,1,1,1,2,1,3,2,2,4,2,3.2,2.5,3.0,2.666666666666667,3.5,3.0,2.333333333333333,3.0,3.0,4.0,3.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9752804940443388,True
4,4,5,5,5,2,3,3,1,3,1,2,1,1,1,5,5,5,3.8,4.0,3.4,2.333333333333333,5.0,2.5,3.333333333333333,1.333333333333333,2.5,3.0,3.12,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9834872926446474,True
4,3,1,1,4,3,4,5,2,1,1,4,2,2,3,2,2,5,3.8,3.0,4.4,3.666666666666667,4.5,3.5,2.333333333333333,3.666666666666667,4.5,3.5,3.686666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9642668427778407,True
4,3,4,2,4,4,4,4,4,4,5,5,4,3,4,4,4,3,3.8,3.333333333333333,3.4,3.333333333333333,3.0,3.5,3.666666666666667,2.666666666666667,3.0,3.0,3.27,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9873698082389639,True
1,3,4,3,3,2,5,3,1,2,2,2,2,1,2,4,4,3,3.4,3.166666666666667,3.4,3.0,4.5,3.0,3.0,2.666666666666667,4.0,3.5,3.363333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9824492070419464,True
3,3,4,2,3,4,3,5,3,3,2,3,4,1,1,5,5,5,3.4,3.0,3.0,3.0,3.0,3.5,2.666666666666667,2.333333333333333,3.0,3.5,3.04,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9848200965345896,True
1,2,5,5,2,3,3,5,4,4,3,3,3,1,2,5,3,3,3.8,2.666666666666667,3.4,3.333333333333333,3.5,3.0,3.333333333333333,2.0,2.0,3.0,3.003333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999996,0.9800125945380198,True
1,5,3,2,2,3,3,3,3,3,3,3,3,2,2,4,3,5,3.2,3.5,3.4,3.0,4.0,2.5,3.333333333333333,2.666666666666667,2.5,3.5,3.16,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9828556067900021,True
4,2,5,4,4,2,4,3,2,3,3,4,2,1,3,4,5,4,3.6,3.166666666666667,3.6,2.666666666666667,3.5,4.0,2.0,2.0,2.5,3.0,3.003333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9860677988199326,True
3,3,4,4,3,3,5,4,1,1,1,3,1,2,2,4,4,4,3.4,3.166666666666667,3.0,2.666666666666667,3.5,3.0,2.666666666666667,2.333333333333333,3.5,2.5,2.973333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9834995169311839,True
3,3,3,2,1,2,4,2,2,2,2,3,2,1,1,5,5,2,4.0,2.833333333333333,3.6,3.333333333333333,3.5,3.0,3.333333333333333,4.0,3.5,2.5,3.359999999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9821193381324121,True
2,3,4,2,2,3,3,4,3,3,2,2,2,4,2,4,4,2,3.2,3.0,2.4,3.666666666666667,3.5,2.5,2.666666666666667,3.333333333333333,2.5,2.0,2.876666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.983332970542771,True
3,3,3,3,3,2,4,4,3,3,3,4,3,1,2,4,3,2,3.2,3.0,3.2,2.666666666666667,3.5,3.0,3.0,2.666666666666667,4.0,3.5,3.173333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.9859310105542372,True
2,3,4,4,4,4,3,4,5,4,3,5,3,4,3,4,3,3,3.4,3.666666666666667,3.4,3.666666666666667,3.0,3.5,3.666666666666667,3.333333333333333,3.5,3.0,3.413333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9876186538961325,True
2,3,4,4,2,4,2,4,5,5,5,4,5,1,1,4,5,5,3.8,3.0,3.6,1.666666666666667,4.0,3.0,2.333333333333333,3.0,2.0,2.5,2.89,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.9796495644768362,True
2,2,2,1,1,3,2,2,4,2,2,2,2,4,2,3,3,2,3.0,2.666666666666667,2.4,2.666666666666667,3.5,2.5,1.333333333333333,3.333333333333333,2.0,2.0,2.54,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.9700488039843467,True
2,4,2,2,2,4,3,4,4,4,4,4,4,3,2,3,2,4,3.6,3.333333333333333,3.0,3.333333333333333,3.5,4.5,3.0,3.333333333333333,2.5,4.0,3.409999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999993,0.9871438758197678,True
1,2,4,2,5,2,2,5,3,5,4,4,4,2,2,4,4,5,4.0,3.0,3.2,3.0,3.5,3.5,2.666666666666667,2.333333333333333,3.0,2.5,3.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9779028460601028,True
3,3,5,4,3,3,2,5,2,5,3,3,2,5,3,5,5,2,4.0,3.5,2.4,2.333333333333333,3.0,2.5,2.333333333333333,2.666666666666667,1.5,3.0,2.723333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9727453708029911,True
3,5,3,2,2,4,2,4,3,4,4,3,4,5,3,4,3,5,3.6,3.666666666666667,3.4,4.0,4.0,3.0,3.666666666666667,4.333333333333333,3.5,1.0,3.416666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999996,0.9807152180115845,True
3,4,3,5,1,3,4,2,1,2,2,2,2,1,1,5,5,2,3.8,1.833333333333333,2.6,2.0,3.5,2.5,3.666666666666667,3.666666666666667,4.5,3.0,3.106666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9707873614963484,True
4,2,5,0,5,3,3,4,3,3,2,3,3,2,3,4,4,4,3.2,2.833333333333333,3.0,3.333333333333333,4.0,3.0,2.666666666666667,2.0,3.0,3.5,3.053333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9798695695706888,True
3,2,4,3,4,3,3,4,1,4,3,2,1,1,1,5,4,5,4.0,3.5,3.0,3.333333333333333,4.5,3.0,2.333333333333333,2.666666666666667,2.5,3.0,3.183333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9828378521115919,True
1,5,3,4,1,5,3,5,4,2,1,4,2,2,1,4,3,2,3.8,3.833333333333333,2.6,3.333333333333333,4.5,4.0,2.666666666666667,4.666666666666667,3.0,3.0,3.54,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9760855578516378,True
3,2,5,4,5,1,5,2,1,1,1,1,1,3,1,4,5,3,3.6,3.166666666666667,3.4,2.666666666666667,3.5,3.5,2.666666666666667,1.666666666666667,4.0,3.5,3.166666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9827051404024434,True
4,1,5,4,3,1,1,2,1,1,1,1,1,3,2,3,3,1,2.4,3.333333333333333,1.8,1.666666666666667,3.5,3.0,2.0,1.333333333333333,3.0,3.5,2.553333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.965119767117774,True
1,4,5,5,2,1,5,2,1,2,1,1,1,3,4,3,4,4,4.0,3.166666666666667,2.6,2.666666666666667,3.0,2.5,3.666666666666667,3.0,3.5,3.5,3.16,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9727816904347009,True
3,1,5,1,3,3,5,3,1,1,3,4,1,1,1,3,5,3,4.0,2.333333333333333,3.4,3.0,3.0,2.0,4.333333333333333,2.333333333333333,2.0,3.0,2.94,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9588226660196806,True
3,2,5,4,4,4,3,5,4,3,4,3,4,1,1,5,4,4,3.8,3.5,2.8,2.666666666666667,4.0,3.0,3.0,2.333333333333333,3.0,3.0,3.11,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999998,0.9903913654400057,True
3,3,5,5,3,3,4,3,3,2,1,0,1,4,1,4,4,4,3.0,2.666666666666667,4.0,3.333333333333333,3.0,3.0,3.666666666666667,2.0,3.0,3.0,3.066666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9753486439226501,True
4,2,5,4,5,3,3,4,2,2,2,2,4,1,1,4,4,5,3.6,3.0,3.2,2.666666666666667,4.0,3.5,2.0,2.0,3.0,3.5,3.046666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9839393025367723,True
3,3,2,2,1,1,4,5,3,3,3,1,3,4,3,3,2,1,3.2,2.0,2.2,3.333333333333333,3.0,2.5,2.333333333333333,3.666666666666667,3.5,3.0,2.873333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9671769592553339,True
3,3,4,3,2,5,3,4,4,4,4,4,4,4,2,4,2,4,3.6,3.666666666666667,3.4,3.333333333333333,3.5,3.0,3.0,4.0,3.0,3.5,3.4,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9879706833837967,True
1,2,2,3,4,4,2,5,4,4,3,4,3,4,3,4,3,5,3.8,3.666666666666667,3.2,2.666666666666667,5.0,3.0,4.0,2.666666666666667,3.0,3.0,3.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.9809516634971611,True
3,3,3,1,1,5,3,5,1,5,5,5,5,1,1,5,3,5,4.6,3.333333333333333,3.0,2.0,3.0,4.0,2.333333333333333,5.0,4.0,3.0,3.426666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9750107736853986,True
2,4,4,3,2,4,3,4,2,1,2,3,1,1,1,4,4,3,3.4,2.333333333333333,3.0,2.0,3.5,3.0,3.333333333333333,3.666666666666667,2.0,3.0,2.923333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9791592329012975,True
3,3,3,4,2,5,2,5,2,1,1,4,4,1,1,4,5,4,3.8,2.833333333333333,2.2,3.666666666666667,2.5,3.5,2.666666666666667,4.0,3.0,3.5,3.166666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9750972054619691,True
1,4,3,1,5,4,2,4,4,5,5,4,2,2,1,3,3,5,3.2,3.666666666666667,3.4,3.0,4.0,3.0,3.333333333333333,2.0,3.0,3.0,3.16,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.973719956577448,True
2,2,1,2,1,3,3,4,2,4,4,2,4,2,3,4,3,5,3.8,2.833333333333333,3.4,4.0,4.0,3.0,3.0,3.333333333333333,2.0,3.5,3.286666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9765757862333168,True
3,4,2,1,1,3,3,5,2,3,1,4,1,2,4,3,3,4,4.2,1.833333333333333,4.2,4.333333333333333,3.5,3.0,3.666666666666667,3.0,2.5,3.0,3.323333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9683893242264086,True
3,3,4,4,1,1,5,2,1,1,1,2,3,2,1,3,4,4,2.6,3.333333333333333,3.0,2.666666666666667,2.5,3.0,3.666666666666667,3.0,5.0,4.0,3.276666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.971125580366939,True
4,1,4,5,5,2,4,3,2,4,4,5,1,2,5,2,3,5,2.4,3.333333333333333,2.8,3.666666666666667,2.5,4.5,2.0,2.333333333333333,2.5,3.5,2.953333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.973804448810547,True
5,2,4,4,4,3,2,4,3,4,4,3,3,1,2,5,3,4,3.4,3.0,3.0,3.666666666666667,3.0,2.0,3.0,2.0,2.0,3.0,2.806666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9850178371070463,True
3,2,4,3,3,1,4,3,2,2,2,2,2,1,1,5,4,3,4.2,3.166666666666667,2.6,2.333333333333333,3.0,3.5,2.666666666666667,2.666666666666667,3.0,3.0,3.013333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9874359620974602,True
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,1.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.88,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.979817734333764,True
5,1,5,5,5,3,4,2,1,3,3,4,3,4,5,2,2,5,3.0,2.5,3.6,1.666666666666667,3.5,3.0,2.666666666666667,1.0,3.0,3.5,2.743333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.971824414901399,True
3,3,3,4,3,4,3,4,3,4,3,4,3,2,4,4,5,5,3.8,2.5,3.0,3.0,3.0,3.0,3.333333333333333,2.666666666666667,3.5,3.5,3.13,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999997,0.9860560767596984,True
1,3,2,2,3,3,5,4,3,3,3,4,4,0,1,5,3,0,3.6,3.333333333333333,2.8,4.333333333333333,3.5,2.5,3.666666666666667,4.666666666666667,3.0,3.0,3.44,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.9714046963476063,True
3,3,4,3,3,2,4,4,3,2,2,3,2,2,3,4,4,3,3.6,2.666666666666667,3.0,3.0,2.5,3.5,3.333333333333333,2.666666666666667,3.0,3.5,3.076666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9875881071501545,True
4,2,3,4,2,4,3,5,4,4,4,5,2,3,2,3,4,4,3.8,2.833333333333333,3.8,4.333333333333333,2.0,3.5,3.333333333333333,3.0,3.0,3.5,3.31,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999997,0.9821838858128291,True
4,4,1,4,4,4,4,4,4,3,2,4,4,1,2,4,2,4,3.6,3.333333333333333,2.8,3.0,2.5,3.0,2.666666666666667,4.666666666666667,3.5,2.5,3.156666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.9746651837344185,True
2,4,3,3,3,2,3,4,3,3,4,3,4,2,4,4,3,4,3.6,2.333333333333333,3.8,3.0,4.0,3.0,3.333333333333333,3.666666666666667,3.0,3.5,3.323333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9857367808114261,True
1,4,2,2,2,4,2,5,4,4,4,4,4,1,3,4,3,2,3.6,3.166666666666667,3.2,3.333333333333333,3.0,2.5,3.0,3.333333333333333,3.5,3.0,3.163333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9881657402194353,True
1,5,2,2,1,4,2,4,4,4,2,4,3,2,1,4,2,1,3.8,3.333333333333333,2.0,2.666666666666667,3.0,4.0,2.0,4.0,3.0,3.0,3.08,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9802783265227741,True
4,2,5,5,4,3,4,5,2,3,2,1,3,1,2,4,4,4,3.8,3.5,2.8,4.0,3.0,3.5,2.333333333333333,2.0,2.5,3.5,3.093333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9842421201274393,True
3,2,3,3,2,5,1,5,5,5,4,5,5,2,1,4,2,5,3.6,3.166666666666667,3.2,4.0,4.0,3.0,2.333333333333333,3.333333333333333,2.0,3.0,3.163333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999997,0.9835743791110347,True
3,4,3,1,5,3,5,1,1,1,1,3,3,5,2,3,5,1,3.8,2.666666666666667,4.2,4.0,4.0,3.0,4.0,3.666666666666667,3.5,4.0,3.683333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999993,0.9649153213269915,True
2,4,4,4,4,5,1,5,4,4,4,5,4,1,4,4,4,4,3.6,3.0,2.2,3.666666666666667,3.0,2.5,3.333333333333333,1.666666666666667,2.5,3.0,2.846666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.9856753994512216,True
5,4,1,2,2,4,4,4,2,4,4,2,2,5,4,4,2,2,2.8,3.0,2.6,2.666666666666667,2.0,3.0,3.0,3.333333333333333,4.5,2.5,2.94,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9658773644082638,True
4,3,3,1,3,2,5,2,2,3,1,2,2,2,1,4,3,2,3.0,2.5,2.8,4.0,4.0,3.0,3.666666666666667,3.0,2.5,3.0,3.146666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9717535011601918,True
3,2,5,4,1,5,3,5,4,2,2,2,2,1,3,5,5,2,4.2,3.333333333333333,3.2,3.333333333333333,4.0,1.5,3.0,4.0,3.0,3.0,3.256666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9808478530841068,True
2,2,4,3,2,3,4,4,2,2,2,1,2,1,1,5,4,3,3.4,2.666666666666667,3.0,3.333333333333333,4.0,3.0,3.666666666666667,1.666666666666667,2.5,3.0,3.023333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9841293316153322,True
3,1,5,5,3,2,3,4,1,1,1,2,1,1,1,5,5,5,3.8,2.833333333333333,3.2,3.0,3.0,3.0,3.666666666666667,1.333333333333333,2.5,3.0,2.933333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9819892831513035,True
2,5,2,1,1,5,2,5,5,5,5,5,5,2,5,4,2,5,3.6,3.666666666666667,4.0,4.666666666666667,3.5,3.0,3.0,4.0,3.0,3.0,3.543333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999997,0.98996959731078,True
2,4,4,2,2,4,3,4,2,2,2,2,2,2,1,2,3,4,3.6,3.166666666666667,3.0,3.0,3.5,2.5,3.666666666666667,3.333333333333333,4.0,2.0,3.176666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999994,0.9788496207076947,True
1,4,4,3,1,4,3,5,4,5,5,3,4,1,4,5,3,2,3.4,2.666666666666667,3.0,3.333333333333333,3.0,3.0,2.333333333333333,3.333333333333333,2.0,2.5,2.856666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9818008037974344,True
3,2,4,1,1,5,2,5,5,5,5,5,5,1,1,5,5,4,4.2,2.666666666666667,3.4,4.333333333333333,3.5,2.5,2.0,3.333333333333333,2.5,3.0,3.143333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9846384431942818,True
1,5,3,1,2,3,3,5,3,4,4,2,4,1,2,5,3,5,4.0,3.166666666666667,3.2,3.333333333333333,3.5,4.0,2.0,4.0,4.5,3.0,3.47,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9812407081440572,True
4,1,4,4,3,4,2,4,5,4,4,5,4,2,3,3,3,4,3.4,3.666666666666667,3.2,4.0,4.5,2.5,3.0,3.0,2.0,3.5,3.276666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999998,0.9858078211812501,True
3,4,5,3,2,5,2,5,3,2,1,4,3,1,1,5,4,3,4.2,2.666666666666667,3.4,3.0,3.0,2.5,3.333333333333333,3.333333333333333,3.5,3.0,3.193333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9814967435925276,True
4,2,4,3,3,5,5,4,1,4,1,3,2,1,2,4,4,3,3.8,2.833333333333333,3.0,3.666666666666667,3.5,2.5,4.0,2.0,3.5,2.5,3.13,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9774248523049197,True
4,1,5,5,1,4,4,1,4,3,3,3,2,1,2,5,4,1,3.6,2.666666666666667,1.8,2.0,3.0,2.0,3.0,2.666666666666667,3.0,2.5,2.623333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.9653227382923302,True
3,2,4,4,4,1,5,4,3,1,1,3,3,2,4,2,4,4,3.2,2.666666666666667,3.0,2.666666666666667,3.0,3.5,3.333333333333333,3.0,3.0,2.5,2.986666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9747614128561638,True
5,2,5,5,2,5,1,4,2,5,4,5,5,3,3,2,4,3,2.4,2.333333333333333,2.8,3.333333333333333,4.5,2.5,3.0,2.333333333333333,2.0,3.0,2.82,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9721780791493035,True
1,5,2,1,3,5,3,5,5,4,4,4,5,4,2,4,2,2,4.0,3.333333333333333,2.4,3.666666666666667,4.0,3.5,2.666666666666667,4.666666666666667,3.0,4.0,3.523333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,0.9847091057878646,True
